"date","traffic_source","campaign_name","device_category","country","city","sessions","product_views","add_to_cart","begin_checkout","purchases","revenue","conversion_rate","aov","meta_spend","meta_reach","meta_impressions","meta_link_clicks","meta_add_to_cart","meta_checkouts","meta_purchases","meta_conversion_value"
"2023-12-22","Organic Instagram","","tablet","India","Pune",1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-22","Email/SMS","","mobile","India","Hyderabad",16,37,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-22","Email/SMS","","desktop","India","Delhi",7,25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-22","Email/SMS","","tablet","India","Delhi",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-23","Meta","KS_Dec23_Camp_22","mobile","India","Jaipur",114,401,7,2,7,15394.45,0.0614,2199.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-23","Meta","KS_Dec23_Camp_22","desktop","India","Pune",38,127,3,1,4,8235.55,0.1053,2058.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-23","Meta","KS_Dec23_Camp_22","tablet","India","Pune",6,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-23","Google","","mobile","India","Lucknow",50,201,4,3,2,4796.99,0.04,2398.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-23","Google","","desktop","India","Jaipur",18,85,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-23","Google","","tablet","India","Surat",3,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-23","Influencer","","mobile","India","Ahmedabad",52,169,3,1,3,7014.46,0.0577,2338.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-23","Influencer","","desktop","India","Ahmedabad",17,70,0,0,2,4189.54,0.1176,2094.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-23","Influencer","","tablet","India","Mumbai",3,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-23","Organic Instagram","","mobile","India","Pune",19,69,1,0,2,4019.72,0.1053,2009.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-23","Organic Instagram","","desktop","India","Lucknow",7,23,0,0,1,1963.28,0.1429,1963.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-23","Organic Instagram","","tablet","India","Indore",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-23","Email/SMS","","mobile","India","Lucknow",16,32,0,0,1,2705.0,0.0625,2705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-23","Email/SMS","","desktop","India","Indore",5,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-23","Email/SMS","","tablet","India","Pune",1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-24","Meta","KS_Dec23_Camp_22","mobile","India","Hyderabad",127,441,10,3,6,12030.27,0.0472,2005.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-24","Meta","KS_Dec23_Camp_22","desktop","India","Indore",34,123,2,0,1,1893.72,0.0294,1893.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-24","Meta","KS_Dec23_Camp_22","tablet","India","Delhi",10,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-24","Google","","mobile","India","Hyderabad",44,88,2,1,2,4878.57,0.0455,2439.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-24","Google","","desktop","India","Mumbai",18,61,0,0,2,4627.43,0.1111,2313.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-24","Google","","tablet","India","Jaipur",5,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-24","Influencer","","mobile","India","Lucknow",53,176,3,1,2,4287.0,0.0377,2143.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-24","Influencer","","desktop","India","Lucknow",18,51,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-24","Influencer","","tablet","India","Delhi",2,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-24","Organic Instagram","","mobile","India","Lucknow",22,79,1,0,6,12533.0,0.2727,2088.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-24","Organic Instagram","","desktop","India","Jaipur",5,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-24","Organic Instagram","","tablet","India","Lucknow",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-24","Email/SMS","","mobile","India","Jaipur",14,38,0,0,1,1945.64,0.0714,1945.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-24","Email/SMS","","desktop","India","Surat",8,29,0,0,1,2266.36,0.125,2266.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-24","Email/SMS","","tablet","India","Pune",1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-25","Meta","KS_Dec23_Camp_22","mobile","India","Ahmedabad",114,588,7,4,6,14511.58,0.0526,2418.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-25","Meta","KS_Dec23_Camp_22","desktop","India","Hyderabad",38,135,2,0,6,11107.73,0.1579,1851.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-25","Meta","KS_Dec23_Camp_22","tablet","India","Hyderabad",9,33,0,0,1,2161.69,0.1111,2161.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-25","Google","","mobile","India","Surat",49,183,3,1,5,10501.38,0.102,2100.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-25","Google","","desktop","India","Mumbai",18,48,1,0,2,4431.62,0.1111,2215.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-25","Google","","tablet","India","Ahmedabad",3,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-25","Influencer","","mobile","India","Ahmedabad",42,128,3,1,1,1892.15,0.0238,1892.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-25","Influencer","","desktop","India","Bengaluru",21,70,1,0,2,4870.85,0.0952,2435.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-25","Influencer","","tablet","India","Mumbai",2,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-25","Organic Instagram","","mobile","India","Ahmedabad",21,88,0,0,4,9189.38,0.1905,2297.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-25","Organic Instagram","","desktop","India","Indore",6,13,0,0,1,2008.35,0.1667,2008.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-25","Organic Instagram","","tablet","India","Bengaluru",4,13,0,0,1,2139.27,0.25,2139.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-25","Email/SMS","","mobile","India","Delhi",22,105,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-25","Email/SMS","","desktop","India","Mumbai",5,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-25","Email/SMS","","tablet","India","Surat",3,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-26","Meta","KS_Dec23_Camp_22","mobile","India","Ahmedabad",133,517,6,2,6,12564.03,0.0451,2094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-26","Meta","KS_Dec23_Camp_22","desktop","India","Ahmedabad",51,205,3,1,4,9728.6,0.0784,2432.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-26","Meta","KS_Dec23_Camp_22","tablet","India","Jaipur",13,37,1,0,1,2172.37,0.0769,2172.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-26","Google","","mobile","India","Jaipur",49,98,4,2,3,6850.0,0.0612,2283.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-26","Google","","desktop","India","Lucknow",15,42,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-26","Google","","tablet","India","Hyderabad",3,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-26","Influencer","","mobile","India","Delhi",45,171,4,2,2,3647.75,0.0444,1823.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-26","Influencer","","desktop","India","Mumbai",11,23,0,0,1,1711.25,0.0909,1711.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-26","Influencer","","tablet","India","Bengaluru",4,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-26","Organic Instagram","","mobile","India","Mumbai",20,97,1,0,4,8845.19,0.2,2211.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-26","Organic Instagram","","desktop","India","Mumbai",6,25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-26","Organic Instagram","","tablet","India","Ahmedabad",2,4,0,0,1,2236.81,0.5,2236.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-26","Email/SMS","","mobile","India","Lucknow",18,36,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-26","Email/SMS","","desktop","India","Mumbai",11,35,0,0,2,4377.0,0.1818,2188.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-26","Email/SMS","","tablet","India","Ahmedabad",2,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-27","Meta","KS_Dec23_Camp_22","mobile","India","Ahmedabad",127,482,6,2,8,17674.0,0.063,2209.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-27","Meta","KS_Dec23_Camp_22","desktop","India","Delhi",41,165,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-27","Meta","KS_Dec23_Camp_22","tablet","India","Ahmedabad",10,37,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-27","Google","","mobile","India","Surat",52,175,3,1,3,7049.0,0.0577,2349.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-27","Google","","desktop","India","Delhi",16,58,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-27","Google","","tablet","India","Hyderabad",3,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-27","Influencer","","mobile","India","Surat",35,101,2,1,2,4192.48,0.0571,2096.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-27","Influencer","","desktop","India","Hyderabad",18,74,0,0,1,1844.52,0.0556,1844.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-27","Influencer","","tablet","India","Ahmedabad",5,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-27","Organic Instagram","","mobile","India","Indore",26,92,2,1,2,4523.0,0.0769,2261.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-27","Organic Instagram","","desktop","India","Indore",13,51,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-27","Organic Instagram","","tablet","India","Hyderabad",1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-27","Email/SMS","","mobile","India","Ahmedabad",23,78,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-27","Email/SMS","","desktop","India","Ahmedabad",9,28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-27","Email/SMS","","tablet","India","Bengaluru",2,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-28","Meta","KS_Dec23_Camp_22","mobile","India","Bengaluru",110,313,10,7,8,16559.37,0.0727,2069.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-28","Meta","KS_Dec23_Camp_22","desktop","India","Hyderabad",31,89,2,1,4,9900.63,0.129,2475.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-28","Meta","KS_Dec23_Camp_22","tablet","India","Indore",5,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-28","Google","","mobile","India","Indore",44,125,3,1,1,2172.67,0.0227,2172.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-28","Google","","desktop","India","Pune",14,36,0,0,1,2113.33,0.0714,2113.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-28","Google","","tablet","India","Lucknow",3,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-28","Influencer","","mobile","India","Mumbai",37,124,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-28","Influencer","","desktop","India","Surat",18,47,1,0,1,2118.02,0.0556,2118.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-28","Influencer","","tablet","India","Indore",3,15,0,0,2,4502.98,0.6667,2251.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-28","Organic Instagram","","mobile","India","Pune",21,86,1,0,2,4186.0,0.0952,2093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-28","Organic Instagram","","desktop","India","Hyderabad",3,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-28","Organic Instagram","","tablet","India","Jaipur",1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-28","Email/SMS","","mobile","India","Hyderabad",28,85,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-28","Email/SMS","","desktop","India","Mumbai",8,17,0,0,1,2484.99,0.125,2484.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-28","Email/SMS","","tablet","India","Ahmedabad",1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-29","Meta","KS_Dec23_Camp_22","mobile","India","Bengaluru",105,313,7,4,4,7979.97,0.0381,1994.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-29","Meta","KS_Dec23_Camp_22","desktop","India","Mumbai",43,164,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-29","Meta","KS_Dec23_Camp_22","tablet","India","Mumbai",15,52,1,0,1,2071.03,0.0667,2071.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-29","Google","","mobile","India","Surat",44,172,2,1,3,7277.99,0.0682,2426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-29","Google","","desktop","India","Bengaluru",16,38,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-29","Google","","tablet","India","Lucknow",1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-29","Influencer","","mobile","India","Delhi",43,129,1,0,7,16532.12,0.1628,2361.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-29","Influencer","","desktop","India","Bengaluru",15,53,1,0,2,4366.87,0.1333,2183.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-29","Influencer","","tablet","India","Ahmedabad",2,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-29","Organic Instagram","","mobile","India","Indore",13,48,0,0,3,6962.22,0.2308,2320.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-29","Organic Instagram","","desktop","India","Hyderabad",6,18,0,0,2,4015.78,0.3333,2007.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-29","Organic Instagram","","tablet","India","Jaipur",2,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-29","Email/SMS","","mobile","India","Bengaluru",21,54,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-29","Email/SMS","","desktop","India","Bengaluru",9,35,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-29","Email/SMS","","tablet","India","Surat",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-30","Meta","KS_Dec23_Camp_22","mobile","India","Surat",132,420,8,5,9,19836.85,0.0682,2204.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-30","Meta","KS_Dec23_Camp_22","desktop","India","Indore",50,178,3,1,2,3849.15,0.04,1924.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-30","Meta","KS_Dec23_Camp_22","tablet","India","Mumbai",11,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-30","Google","","mobile","India","Lucknow",43,86,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-30","Google","","desktop","India","Pune",13,53,1,0,1,2209.0,0.0769,2209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-30","Google","","tablet","India","Bengaluru",4,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-30","Influencer","","mobile","India","Delhi",46,238,1,0,1,2245.44,0.0217,2245.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-30","Influencer","","desktop","India","Bengaluru",16,63,1,0,1,2603.72,0.0625,2603.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-30","Influencer","","tablet","India","Pune",4,16,0,0,1,1961.84,0.25,1961.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-30","Organic Instagram","","mobile","India","Indore",16,43,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-30","Organic Instagram","","desktop","India","Indore",9,41,0,0,1,2046.68,0.1111,2046.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-30","Organic Instagram","","tablet","India","Delhi",4,13,0,0,1,2050.32,0.25,2050.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-30","Email/SMS","","mobile","India","Hyderabad",18,66,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-30","Email/SMS","","desktop","India","Mumbai",10,28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-30","Email/SMS","","tablet","India","Ahmedabad",2,6,0,0,1,1953.0,0.5,1953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-31","Meta","KS_Dec23_Camp_22","mobile","India","Pune",115,554,5,2,10,24569.84,0.087,2456.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-31","Meta","KS_Dec23_Camp_22","desktop","India","Jaipur",40,85,2,1,2,4807.16,0.05,2403.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-31","Meta","KS_Dec23_Camp_22","tablet","India","Bengaluru",7,23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-31","Google","","mobile","India","Pune",39,92,4,1,1,2071.7,0.0256,2071.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-31","Google","","desktop","India","Delhi",19,51,0,0,1,2027.3,0.0526,2027.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-31","Google","","tablet","India","Hyderabad",4,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-31","Influencer","","mobile","India","Pune",62,124,4,2,1,2004.0,0.0161,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-31","Influencer","","desktop","India","Bengaluru",12,26,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-31","Influencer","","tablet","India","Pune",2,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-31","Organic Instagram","","mobile","India","Surat",18,66,1,0,1,2161.66,0.0556,2161.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-31","Organic Instagram","","desktop","India","Mumbai",7,16,0,0,2,4395.34,0.2857,2197.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-31","Organic Instagram","","tablet","India","Mumbai",2,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-31","Email/SMS","","mobile","India","Surat",23,80,2,0,3,6393.0,0.1304,2131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-31","Email/SMS","","desktop","India","Pune",3,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2023-12-31","Email/SMS","","tablet","India","Lucknow",1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-01","Meta","KS_AlwaysOn","mobile","India","Mumbai",105,384,5,2,8,20562.12,0.0762,2570.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-01","Meta","KS_AlwaysOn","desktop","India","Pune",33,112,2,1,2,5482.87,0.0606,2741.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-01","Meta","KS_AlwaysOn","tablet","India","Hyderabad",6,25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-01","Google","","mobile","India","Jaipur",49,137,4,1,2,5292.99,0.0408,2646.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-01","Google","","desktop","India","Hyderabad",13,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-01","Google","","tablet","India","Surat",4,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-01","Influencer","","mobile","India","Pune",56,181,2,1,3,7807.99,0.0536,2602.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-01","Influencer","","desktop","India","Surat",21,61,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-01","Influencer","","tablet","India","Surat",4,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-01","Organic Instagram","","mobile","India","Mumbai",14,53,0,0,3,7259.07,0.2143,2419.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-01","Organic Instagram","","desktop","India","Bengaluru",7,20,0,0,1,2172.93,0.1429,2172.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-01","Organic Instagram","","tablet","India","Ahmedabad",1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-01","Email/SMS","","mobile","India","Delhi",17,85,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-01","Email/SMS","","desktop","India","Bengaluru",8,27,0,0,1,2322.0,0.125,2322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-01","Email/SMS","","tablet","India","Lucknow",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-02","Meta","KS_AlwaysOn","mobile","India","Jaipur",140,326,10,6,8,23181.78,0.0571,2897.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-02","Meta","KS_AlwaysOn","desktop","India","Delhi",36,118,3,1,1,2625.22,0.0278,2625.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-02","Meta","KS_AlwaysOn","tablet","India","Surat",5,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-02","Google","","mobile","India","Surat",45,139,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-02","Google","","desktop","India","Pune",20,76,1,0,4,10774.99,0.2,2693.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-02","Google","","tablet","India","Ahmedabad",3,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-02","Influencer","","mobile","India","Jaipur",31,62,2,0,1,2853.4,0.0323,2853.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-02","Influencer","","desktop","India","Bengaluru",18,42,1,0,3,7145.59,0.1667,2381.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-02","Influencer","","tablet","India","Hyderabad",1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2024-01-02","Organic Instagram","","mobile","India","Delhi",18,64,0,0,3,8393.87,0.1667,2797.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
